address_id,customer_id,address_line,city,state,postal_code,country,address_type
12201,9010,"79/58, Shanker Path",Jalandhar,Manipur,183489,India,Home
12202,9010,"76/328, Ghose Ganj",Kalyan-Dombivli,Odisha,390901,India,Home
12203,9010,"H.No. 00
Kashyap Ganj",Kolkata,Odisha,971523,India,Home
12204,9011,"H.No. 33
Bawa Zila",Raebareli,Uttar Pradesh,210932,India,Home
12205,9012,"47, Lad Chowk",Fatehpur,Maharashtra,343924,India,Home
12206,9013,"55/92
Ratti Ganj",Sultan Pur Majra,Punjab,122371,India,Home
12207,9013,"H.No. 09
Dave Circle",Begusarai,Punjab,508481,India,Home
12208,9014,"H.No. 39
Bava Street",Allahabad,West Bengal,659647,India,Home
12209,9014,"95
Lanka Zila",Phagwara,Rajasthan,196399,India,Home
12210,9014,"H.No. 61, Bajwa Nagar",Sikar,Odisha,355021,India,Office
12211,9015,"H.No. 055
Tiwari Street",New Delhi,Assam,557946,India,Office
12212,9015,"970, Chhabra Circle",Kota,Mizoram,313930,India,Office
12213,9016,"47
Dhar Nagar",Agra,Gujarat,716296,India,Office
12214,9017,"84
Dhingra Street",Mehsana,Uttarakhand,319468,India,Home
12215,9018,"H.No. 57
Kari Zila",Bhiwani,Manipur,234302,India,Home
12216,9018,"63/935, D’Alia Circle",Asansol,Chhattisgarh,665577,India,Home
12217,9019,"60/441, Chand Chowk",Bihar Sharif,Madhya Pradesh,314502,India,Home
12218,9020,"93/38, Palla Road",Patiala,Chhattisgarh,762560,India,Office
12219,9020,"82/80
Khare Ganj",Hindupur,Manipur,656890,India,Other
12220,9021,"18/79
Bhagat Street",Pimpri-Chinchwad,Kerala,556402,India,Home
12221,9022,"H.No. 675, Issac Path",Vellore,Sikkim,716403,India,Home
12222,9023,"18/555, Bhardwaj Marg",Bathinda,Mizoram,370949,India,Office
12223,9024,"H.No. 08
Jayaraman Path",Rampur,Sikkim,003781,India,Other
12224,9025,"83/76, Sarma",Hyderabad,Karnataka,801644,India,Home
12225,9026,"59/285
Bhakta Circle",Pali,Madhya Pradesh,409804,India,Home
12226,9026,"H.No. 859, Sachdeva Road",Jalna,Sikkim,705341,India,Home
12227,9027,"41/860, Bains Ganj",Mirzapur,Uttar Pradesh,475346,India,Home
12228,9028,"H.No. 784
Pillay Ganj",Pune,Punjab,427884,India,Home
12229,9029,"738
Mahal Chowk",Sikar,Kerala,761719,India,Home
12230,9030,"06, Tailor Circle",Dehri,West Bengal,049296,India,Office
12231,9031,"61
Venkataraman Path",Kishanganj,Karnataka,746197,India,Home
12232,9032,"16/25, Sankaran Path",Ramgarh,Karnataka,788508,India,Home
12233,9033,"41/255, Rau",Sikar,Nagaland,981183,India,Home
12234,9034,"541
Dani Circle",Parbhani,Mizoram,556900,India,Office
12235,9034,"79/67, Bhargava Circle",Kochi,Arunachal Pradesh,299284,India,Home
12236,9035,"H.No. 53, Jhaveri Road",Alwar,Karnataka,926378,India,Home
12237,9036,"87/96, Mital",Katni,Tripura,099198,India,Home
12238,9037,"804, Iyer Road",Rajkot,Mizoram,466460,India,Office
12239,9038,"14/03, Kadakia Zila",Phagwara,Himachal Pradesh,514101,India,Home
12240,9039,"142, Purohit",Chittoor,Andhra Pradesh,775596,India,Home
12241,9039,"54, Bath Road",Anand,Arunachal Pradesh,035212,India,Home
12242,9039,"77/79
Prabhu Ganj",Karawal Nagar,Karnataka,236022,India,Home
12243,9040,"34
Chopra Road",Purnia,Arunachal Pradesh,130966,India,Home
12244,9041,"54
Loke Circle",Kavali,Andhra Pradesh,954877,India,Home
12245,9042,"222, Sane Circle",Bettiah,Gujarat,120711,India,Office
12246,9043,"H.No. 13
Biswas",South Dumdum,Assam,892559,India,Home
12247,9044,"48/248, Dugar Path",Vijayawada,Andhra Pradesh,940504,India,Home
12248,9045,"H.No. 610, Bir Circle",Asansol,Arunachal Pradesh,886462,India,Home
12249,9046,"21/16
Brahmbhatt",Varanasi,Jharkhand,305547,India,Home
12250,9047,"64
Oza Nagar",Jhansi,Tamil Nadu,936354,India,Home
12251,9048,"02/306
Sha Nagar",Thoothukudi,Telangana,446136,India,Home
12252,9048,"23/45, Agrawal Chowk",Rajpur Sonarpur,Tamil Nadu,038030,India,Home
12253,9049,"H.No. 96
Borde Road",Durg,Assam,195292,India,Home
12254,9049,"46/41
Sodhi Chowk",Bangalore,Manipur,525359,India,Office
12255,9049,"13/67
Sood Marg",Erode,West Bengal,486288,India,Home
12256,9050,"95, Padmanabhan Circle",Bhagalpur,Rajasthan,523339,India,Home
12257,9051,"H.No. 53
Ghose Nagar",Bijapur,Odisha,441509,India,Other
12258,9051,"76, Randhawa Street",Jhansi,Bihar,249186,India,Home
12259,9052,"38, Mitra Path",Rajahmundry,Karnataka,613553,India,Home
12260,9053,"692, Merchant Chowk",Thoothukudi,Chhattisgarh,313087,India,Other
12261,9053,"95/006
Malhotra Marg",Gandhidham,Manipur,064781,India,Home
12262,9054,"H.No. 956
Chawla Road",Karimnagar,Arunachal Pradesh,709813,India,Home
12263,9055,"964
Varma",Suryapet,Nagaland,403328,India,Home
12264,9056,"60/299
Dutt Street",Kottayam,Rajasthan,243432,India,Home
12265,9057,"H.No. 222
Desai",Bettiah,Uttarakhand,174640,India,Home
12266,9057,"931, Bora",Giridih,Assam,064851,India,Home
12267,9058,"461
Chhabra Chowk",Allahabad,Rajasthan,609511,India,Home
12268,9059,"52/42
Dara Circle",Bhagalpur,Nagaland,318467,India,Office
12269,9059,"905
Srivastava Path",Kakinada,Chhattisgarh,114850,India,Office
12270,9060,"71/42
Wali Chowk",Khammam,Telangana,111493,India,Home
12271,9061,"38/86, Arya Chowk",Amroha,Punjab,017972,India,Home
12272,9061,"998
Pandit Circle",Mango,Haryana,382512,India,Home
12273,9062,"04
Dhar Chowk",Agartala,Mizoram,826741,India,Home
12274,9063,"29/72, Warrior Ganj",Raichur,Madhya Pradesh,274484,India,Home
12275,9064,"316
Dani Street",Ludhiana,Himachal Pradesh,572750,India,Home
12276,9065,"H.No. 105, Gera Road",Khandwa,Meghalaya,460547,India,Home
12277,9065,"H.No. 44
Narain",Khammam,Andhra Pradesh,679881,India,Office
12278,9065,"H.No. 43
Sastry Chowk",Agartala,Arunachal Pradesh,977061,India,Office
12279,9066,"946, Palla Marg",Loni,Assam,790178,India,Home
12280,9067,"H.No. 94, Chowdhury Path",Unnao,Uttar Pradesh,726616,India,Home
12281,9068,"H.No. 10, Chakraborty Nagar",Moradabad,Chhattisgarh,565990,India,Home
12282,9068,"92/54, Bala Ganj",Tirunelveli,Tripura,451329,India,Home
12283,9069,"06/60, Kalita Zila",Jammu,Andhra Pradesh,959432,India,Home
12284,9069,"90, Mutti Road",Rourkela,Kerala,273666,India,Home
12285,9070,"H.No. 021
Wagle Path",Mahbubnagar,Rajasthan,138691,India,Home
12286,9070,"78/747
Iyer",Rajkot,Haryana,213229,India,Home
12287,9071,"20/931
Majumdar Chowk",Jamshedpur,Uttar Pradesh,875427,India,Home
12288,9072,"H.No. 07
Lata Road",Gurgaon,Himachal Pradesh,340568,India,Home
12289,9073,"00/437
Batta Zila",Gorakhpur,Nagaland,885898,India,Home
12290,9074,"04/661
Brar Ganj",Rajkot,Kerala,618367,India,Home
12291,9075,"74/58, Mohanty",Amravati,Odisha,540921,India,Home
12292,9076,"88/287
Parmer Path",Ghaziabad,Madhya Pradesh,875934,India,Home
12293,9077,"28/97, Ram Street",Phusro,Rajasthan,049646,India,Home
12294,9078,"64/13, Rama Zila",Ambala,Mizoram,020007,India,Home
12295,9079,"665, Taneja Chowk",Gangtok,Goa,948262,India,Home
12296,9080,"99/842
Raja Chowk",Arrah,Tamil Nadu,648313,India,Home
12297,9081,"48/794
Bhargava Nagar",Sirsa,Telangana,971799,India,Home
12298,9082,"H.No. 15, Bhalla Circle",Panipat,Haryana,258734,India,Home
12299,9082,"H.No. 716, Kapadia Chowk",Hubli–Dharwad,Tamil Nadu,419867,India,Home
12300,9082,"18/845
Dave Chowk",Gulbarga,Jharkhand,460083,India,Home
12301,9083,"H.No. 964
Salvi Nagar",Hajipur,Rajasthan,059383,India,Home
12302,9083,"415
Varma",Aligarh,Tripura,246452,India,Other
12303,9084,"07/163, Palla Path",Vijayanagaram,West Bengal,443727,India,Home
12304,9085,"H.No. 70
Mahajan Road",Gandhidham,Assam,947332,India,Home
12305,9085,"H.No. 140
Swamy",Salem,Gujarat,002615,India,Office
12306,9086,"46/72, Jhaveri Nagar",Sambalpur,Uttarakhand,932368,India,Home
12307,9087,"H.No. 470, Boase Marg",Katni,Bihar,455776,India,Home
12308,9088,"42/118
Kalita Circle",Nashik,Tripura,468208,India,Other
12309,9089,"60
Chaudhary Path",Eluru,Madhya Pradesh,648573,India,Office
12310,9089,"52/55, Date",Gurgaon,Tripura,323947,India,Home
12311,9090,"438, Balakrishnan Marg",Giridih,Meghalaya,397133,India,Home
12312,9091,"56/612, Sheth Road",Surendranagar Dudhrej,Tripura,121861,India,Home
12313,9091,"718
Khanna Nagar",Mirzapur,Punjab,993373,India,Home
12314,9092,"445
Vyas Street",Indore,Manipur,163951,India,Home
12315,9093,"H.No. 068, Banik Path",Gandhidham,Mizoram,299448,India,Home
12316,9094,"H.No. 128
Dash Nagar",Durgapur,Telangana,991186,India,Home
12317,9095,"H.No. 84
Soman Road",Rajahmundry,Haryana,199955,India,Home
12318,9096,"H.No. 298, Thaker Street",Noida,Maharashtra,707649,India,Home
12319,9097,"92/263, Doctor Street",Gwalior,Mizoram,736053,India,Home
12320,9098,"49/778
Ratti Circle",Serampore,Mizoram,499731,India,Home
12321,9099,"72, Basu Circle",Gorakhpur,Gujarat,521021,India,Home
12322,9099,"735
Nayak Street",Salem,Tripura,885460,India,Home
12323,9100,"82/00, Saran Nagar",Vadodara,Manipur,385411,India,Home
12324,9101,"H.No. 71, Bhattacharyya Circle",Fatehpur,Sikkim,523737,India,Home
12325,9102,"973, Dugar Nagar",Ongole,Gujarat,730465,India,Home
12326,9103,"H.No. 19, Srinivas Ganj",Faridabad,Nagaland,166504,India,Home
12327,9104,"933
Balan Ganj",Bahraich,Kerala,687909,India,Home
12328,9104,"63/790, Mody Ganj",Khammam,Himachal Pradesh,939167,India,Home
12329,9105,"H.No. 006, Chacko Chowk",Thiruvananthapuram,Tripura,198090,India,Office
12330,9106,"005
Nagar Circle",Motihari,Kerala,592718,India,Home
12331,9107,"H.No. 581, Chaudhry Road",Madanapalle,Arunachal Pradesh,884480,India,Home
12332,9107,"91/48
Vohra",Shimoga,Meghalaya,629588,India,Home
12333,9108,"879, Sampath Marg",Sambalpur,Tripura,915257,India,Office
12334,9108,"787
Tella Chowk",Patna,Jharkhand,803463,India,Home
12335,9109,"26/708, Pandya",Panihati,Arunachal Pradesh,876585,India,Office
12336,9109,"72
Sen Chowk",Raiganj,Bihar,860315,India,Office
12337,9110,"85, Mander Ganj",Rourkela,Sikkim,404498,India,Home
12338,9110,"H.No. 170
Bera Path",Farrukhabad,Haryana,175276,India,Home
12339,9111,"79/477, Naidu",Solapur,Nagaland,324160,India,Home
12340,9112,"74, Kalla Ganj",Chandrapur,Uttarakhand,707163,India,Home
12341,9113,"12/161, Thaman Circle",Ratlam,Jharkhand,236896,India,Office
12342,9114,"77/120, Dyal Path",Coimbatore,Rajasthan,410084,India,Home
12343,9115,"04/906
Devi Nagar",Aligarh,Telangana,538836,India,Home
12344,9115,"H.No. 869, Bahl Street",Baranagar,Maharashtra,690819,India,Home
12345,9116,"630, Kakar Marg",Rajkot,Kerala,585881,India,Home
12346,9117,"H.No. 60, Bakshi Street",Ahmedabad,Sikkim,081033,India,Home
12347,9118,"37
Bhalla Circle",Nandyal,Punjab,124292,India,Home
12348,9118,"H.No. 65, Upadhyay Ganj",Sonipat,Karnataka,734820,India,Home
12349,9118,"820
Gaba Marg",Chittoor,Punjab,255211,India,Home
12350,9119,"63/202, Prabhakar Path",Jaipur,Goa,755683,India,Home
12351,9119,"00
Bhandari Nagar",Motihari,Nagaland,581766,India,Home
12352,9120,"57/89
Mann",Tirupati,Sikkim,053485,India,Home
12353,9121,"33, Vaidya Circle",Bhusawal,Chhattisgarh,600426,India,Home
12354,9122,"890, Buch Nagar",Tadipatri,Assam,964830,India,Office
12355,9123,"H.No. 951, Chandra Ganj",Ambarnath,Sikkim,262786,India,Home
12356,9124,"717
Varughese Road",Tinsukia,Telangana,931485,India,Home
12357,9125,"H.No. 373
Bhat Road",Bhubaneswar,Kerala,689164,India,Office
12358,9126,"H.No. 64, Samra Marg",Amravati,Maharashtra,825101,India,Home
12359,9127,"11/29
Vala Path",Mango,Rajasthan,692740,India,Office
12360,9128,"H.No. 82
Taneja Ganj",Amroha,Manipur,982869,India,Home
12361,9129,"H.No. 33
Sidhu Street",Thane,Tamil Nadu,080566,India,Home
12362,9130,"96, Reddy Chowk",Purnia,Telangana,529287,India,Other
12363,9131,"H.No. 34, Muni",Orai,Meghalaya,719707,India,Home
12364,9132,"H.No. 034, Deo",Mehsana,Karnataka,361485,India,Office
12365,9132,"H.No. 23, Chacko Street",Gandhinagar,Mizoram,209079,India,Other
12366,9133,"H.No. 99
Shenoy Ganj",Haldia,Gujarat,071816,India,Home
12367,9134,"48, Mutti Street",Unnao,Nagaland,182278,India,Home
12368,9134,"H.No. 89, Chhabra Chowk",Srikakulam,Rajasthan,749087,India,Home
12369,9135,"H.No. 13
Dave Ganj",Nagercoil,Goa,223278,India,Office
12370,9135,"H.No. 88
Parekh",Gopalpur,Karnataka,071461,India,Home
12371,9136,"15/46
Borde",Nandyal,Sikkim,742723,India,Home
12372,9137,"68/53, Date Ganj",Bhalswa Jahangir Pur,Telangana,579411,India,Home
12373,9137,"H.No. 97
Chacko Road",Bhavnagar,Telangana,809599,India,Home
12374,9138,"H.No. 09, Date Path",Kota,Jharkhand,796568,India,Home
12375,9139,"H.No. 791
Rama Chowk",Madurai,Uttarakhand,367565,India,Office
12376,9140,"H.No. 639, Raghavan Zila",Darbhanga,Gujarat,420772,India,Home
12377,9140,"187
Kar Street",Solapur,Nagaland,828268,India,Office
12378,9141,"27/100, Handa Zila",Jamnagar,Sikkim,500346,India,Home
12379,9142,"59/066
Om Zila",Eluru,Punjab,340484,India,Home
12380,9143,"67/646, Shroff Chowk",Tumkur,Maharashtra,196767,India,Home
12381,9144,"H.No. 29
Venkatesh Zila",Allahabad,Sikkim,450767,India,Home
12382,9145,"73/00, Sankar Marg",Udaipur,Goa,189791,India,Home
12383,9146,"H.No. 914
Modi Nagar",Giridih,Haryana,508539,India,Office
12384,9147,"65, Bedi Path",Shivpuri,Uttar Pradesh,734381,India,Office
12385,9148,"H.No. 10
Yadav Zila",Bellary,Kerala,623682,India,Home
12386,9149,"73
Apte Marg",Solapur,Chhattisgarh,922324,India,Home
12387,9149,"17, Soman Circle",Aizawl,Telangana,954609,India,Home
12388,9150,"H.No. 88
Mital",Panvel,West Bengal,929781,India,Home
12389,9150,"H.No. 97
Garg Marg",Morbi,Uttarakhand,780451,India,Office
12390,9151,"H.No. 405, Goda Street",Tinsukia,Telangana,766664,India,Home
12391,9152,"21, Shenoy Zila",Deoghar,Himachal Pradesh,185490,India,Home
12392,9153,"77/93, Dhar Path",Navi Mumbai,Mizoram,372463,India,Office
12393,9153,"H.No. 708
Vyas Street",Morbi,West Bengal,273200,India,Home
12394,9154,"H.No. 911
Narasimhan Nagar",Jalna,Tamil Nadu,246291,India,Office
12395,9155,"H.No. 71, Balasubramanian Marg",Hajipur,Uttarakhand,347376,India,Home
12396,9156,"299, Dyal Ganj",Mahbubnagar,Odisha,483404,India,Home
12397,9156,"H.No. 748
Chadha Road",Mirzapur,Arunachal Pradesh,820717,India,Home
12398,9157,"015
Bassi Chowk",Ichalkaranji,Haryana,950000,India,Office
12399,9157,"H.No. 49
Solanki Zila",Muzaffarpur,Assam,144031,India,Home
12400,9158,"H.No. 640, Bakshi Circle",Karawal Nagar,Nagaland,718170,India,Home
12401,9158,"69/353
Nanda Marg",Rajpur Sonarpur,Himachal Pradesh,080961,India,Home
12402,9158,"541, Sankar Zila",Begusarai,Punjab,979710,India,Home
12403,9159,"33
Ahluwalia Zila",Danapur,Chhattisgarh,854717,India,Home
12404,9160,"H.No. 520, Ganesh Chowk",Korba,Andhra Pradesh,554259,India,Home
12405,9161,"H.No. 151
Kashyap Nagar",Medininagar,Tripura,770904,India,Home
12406,9162,"H.No. 559, Dash Road",Gopalpur,Chhattisgarh,330152,India,Home
12407,9163,"171
Gala Ganj",Jorhat,Uttar Pradesh,212532,India,Home
12408,9163,"519, Dhar Circle",Panipat,Haryana,572988,India,Home
12409,9164,"H.No. 57, Puri Nagar",Giridih,Andhra Pradesh,594609,India,Home
12410,9164,"63
Chahal Circle",Ongole,Goa,996301,India,Office
12411,9165,"55/24, Kade Ganj",Udaipur,Uttarakhand,798730,India,Home
12412,9166,"25
Om Street",Siliguri,Kerala,016751,India,Home
12413,9167,"61
Sarkar Ganj",Navi Mumbai,Goa,276599,India,Home
12414,9168,"09/985, Keer Marg",Kolkata,Odisha,937510,India,Home
12415,9169,"18/45, Dey",Bhilwara,Assam,403125,India,Office
12416,9170,"274
Dutta",Alappuzha,Telangana,599187,India,Office
12417,9171,"H.No. 19, Tailor Road",Bhilwara,Himachal Pradesh,268757,India,Office
12418,9172,"H.No. 237, Jayaraman Circle",Shimla,Himachal Pradesh,046305,India,Home
12419,9172,"34/73, Pathak Marg",Nagaon,Madhya Pradesh,587578,India,Home
12420,9173,"131
Bala Ganj",Vijayanagaram,Odisha,067618,India,Home
12421,9174,"H.No. 72
Bhandari Path",Naihati,Mizoram,794024,India,Office
12422,9175,"39/73, Hans Nagar",Ramagundam,Sikkim,730943,India,Home
12423,9176,"913
Dada",Ambala,Nagaland,097856,India,Home
12424,9176,"69/75, Grewal Path",Kolkata,Chhattisgarh,958355,India,Office
12425,9177,"H.No. 501, Parikh Nagar",Howrah,Rajasthan,720288,India,Home
12426,9178,"54
Sachdeva Ganj",Kumbakonam,Meghalaya,970895,India,Office
12427,9179,"85/94, Sachdev Circle",Rajkot,West Bengal,452289,India,Home
12428,9180,"62/46
Saran Road",Kalyan-Dombivli,Odisha,066349,India,Home
12429,9180,"H.No. 57, Pandit Zila",Barasat,Gujarat,789045,India,Home
12430,9181,"H.No. 92
Majumdar Path",Nangloi Jat,Chhattisgarh,898035,India,Home
12431,9182,"19/82, Luthra Chowk",Nellore,Uttar Pradesh,742148,India,Home
12432,9183,"14/939, Choudhury Circle",Kanpur,Tamil Nadu,086776,India,Office
12433,9183,"66/619, Ramakrishnan",Solapur,Chhattisgarh,003396,India,Home
12434,9183,"82
Raj Marg",Loni,Andhra Pradesh,996675,India,Home
12435,9184,"H.No. 962, Patla Zila",Nandyal,Andhra Pradesh,257580,India,Home
12436,9185,"903, Mann Circle",Morena,Maharashtra,727763,India,Office
12437,9185,"88
Pathak",Panipat,Assam,013659,India,Home
12438,9186,"35
Karan Path",Tumkur,Andhra Pradesh,555594,India,Office
12439,9186,"269
Bandi Zila",Unnao,Himachal Pradesh,700470,India,Home
12440,9187,"43/58, Gala Zila",Dindigul,Mizoram,101260,India,Home
12441,9188,"H.No. 17
Bhandari",Arrah,Assam,587349,India,Home
12442,9189,"H.No. 62
Gala Chowk",Mehsana,Haryana,483130,India,Office
12443,9189,"881, Brahmbhatt Circle",Gaya,Uttarakhand,895721,India,Home
12444,9190,"H.No. 19, Sarma Marg",Uluberia,Kerala,618260,India,Home
12445,9190,"62, Dayal Street",Vijayanagaram,Telangana,826096,India,Home
12446,9191,"34
Chaudry Zila",Bettiah,Andhra Pradesh,418028,India,Home
12447,9192,"08/74
Tata Road",Hubli–Dharwad,Rajasthan,673356,India,Home
12448,9193,"H.No. 823, Bhandari",Hyderabad,Assam,309626,India,Home
12449,9193,"H.No. 60, Munshi Street",Bahraich,Andhra Pradesh,456106,India,Home
12450,9193,"H.No. 361
Borde Chowk",Tadepalligudem,Goa,749948,India,Home
12451,9194,"70/99
Chadha Ganj",Surendranagar Dudhrej,Chhattisgarh,280398,India,Other
12452,9195,"H.No. 946
Palan Chowk",New Delhi,Goa,832455,India,Home
12453,9196,"47/01, Chander Street",Bettiah,Goa,481644,India,Home
12454,9197,"435, Nagy Road",Munger,Nagaland,952846,India,Home
12455,9198,"55/30, Rajagopal Marg",Madanapalle,Kerala,766540,India,Home
12456,9199,"78
Swaminathan Zila",Nadiad,Madhya Pradesh,303237,India,Home
12457,9199,"45/049, Srinivasan Marg",Muzaffarpur,Assam,440864,India,Home
12458,9200,"H.No. 587, Wali Ganj",Serampore,Haryana,338388,India,Home
12459,9201,"09
Patla Street",Hosur,Goa,947303,India,Home
12460,9202,"93/850
Balasubramanian Road",Katihar,Uttarakhand,534922,India,Office
12461,9203,"11, Varughese Path",Sikar,Jharkhand,912497,India,Home
12462,9204,"38
Chana Marg",Kanpur,Sikkim,532570,India,Home
12463,9205,"H.No. 944, Guha Chowk",Silchar,Bihar,435889,India,Office
12464,9206,"77/93, Raval Ganj",Malda,Rajasthan,972861,India,Home
12465,9207,"H.No. 868
Narula Chowk",Surendranagar Dudhrej,West Bengal,171049,India,Office
12466,9208,"817
Dada Zila",Asansol,Tamil Nadu,283602,India,Office
12467,9209,"68
Buch Road",Chennai,West Bengal,375749,India,Home
12468,9210,"H.No. 02, Kapadia Nagar",Agartala,Telangana,928636,India,Home
12469,9211,"88/81
Gulati",Jabalpur,Sikkim,033666,India,Office
12470,9212,"42
Sur Nagar",Dibrugarh,Tripura,415748,India,Home
12471,9212,"61/040
Raghavan Circle",Gorakhpur,Himachal Pradesh,618083,India,Home
12472,9213,"504, Chaudhari Chowk",Udaipur,Punjab,929436,India,Home
12473,9214,"695, Tripathi Circle",Anantapur,Meghalaya,240598,India,Office
12474,9214,"059
Peri Circle",Serampore,Goa,148826,India,Home
12475,9215,"31/87
Ratta Circle",Mira-Bhayandar,Uttarakhand,013587,India,Home
12476,9215,"52/73
Sundaram Road",Alwar,Tripura,554930,India,Home
12477,9216,"H.No. 50
Morar Road",Thiruvananthapuram,Tamil Nadu,758791,India,Other
12478,9217,"92, Jayaraman Nagar",Kulti,Haryana,203730,India,Home
12479,9218,"096
Mand Chowk",Giridih,Telangana,235279,India,Home
12480,9219,"H.No. 377
Sane Circle",Chandigarh,Tripura,830234,India,Home
12481,9220,"90/450, Dash Ganj",Ballia,Arunachal Pradesh,918380,India,Home
12482,9220,"H.No. 919
Dada Chowk",Naihati,Madhya Pradesh,788831,India,Home
12483,9221,"91
Anand Street",Jammu,Tripura,284530,India,Home
12484,9222,"63/508, Shere Nagar",Satna,Assam,462032,India,Home
12485,9223,"86, Agate Path",Haldia,Punjab,278920,India,Home
12486,9224,"778
Pradhan Chowk",Unnao,Mizoram,095340,India,Office
12487,9225,"408
Chandra Chowk",Sagar,Odisha,892850,India,Home
12488,9225,"889, Rajan Street",Agra,Nagaland,558102,India,Office
12489,9226,"H.No. 40, Reddy Zila",Jhansi,Mizoram,815118,India,Home
12490,9227,"H.No. 209, Badal Chowk",Jhansi,West Bengal,484195,India,Home
12491,9228,"58/88
Kamdar",Haldia,Jharkhand,691854,India,Home
12492,9228,"189, Mallick Path",Ahmednagar,Assam,907616,India,Home
12493,9229,"597, Pathak Nagar",Agra,Haryana,660219,India,Other
12494,9229,"32, Kumer Nagar",Katni,Arunachal Pradesh,088806,India,Home
12495,9230,"16/75
Pathak Street",Maheshtala,Chhattisgarh,387329,India,Office
12496,9230,"84
Shankar Chowk",Panvel,Madhya Pradesh,608988,India,Office
12497,9231,"391, Narain Zila",Katni,Odisha,726174,India,Home
12498,9231,"959
Chand Circle",Bhind,Andhra Pradesh,779163,India,Home
12499,9232,"30/17
Dhillon Ganj",Vijayanagaram,Manipur,376654,India,Home
12500,9232,"70/249
Date Circle",Tiruppur,Tamil Nadu,145073,India,Home
12501,9232,"961
Narain Marg",Haridwar,Jharkhand,477409,India,Home
12502,9233,"86/53
Gokhale Zila",Hubli–Dharwad,Tamil Nadu,844484,India,Home
12503,9233,"15/04, Andra Chowk",Asansol,Uttarakhand,238902,India,Office
12504,9234,"H.No. 00
Lata Circle",Bulandshahr,Goa,406702,India,Home
12505,9235,"H.No. 047
Pal Circle",Nangloi Jat,Goa,417516,India,Office
12506,9236,"31, Dass Path",Pune,Goa,745375,India,Home
12507,9237,"H.No. 60
Nadkarni",Junagadh,Tamil Nadu,709098,India,Home
12508,9238,"H.No. 47, Kata Ganj",Amroha,Tripura,044487,India,Home
12509,9239,"H.No. 78, Ganguly Path",Thanjavur,Telangana,348255,India,Home
12510,9239,"H.No. 99
Behl Marg",Hubli–Dharwad,Assam,975221,India,Home
12511,9240,"550
Mangal",Bijapur,Manipur,496455,India,Home
12512,9241,"93/392, Nigam Road",Kottayam,Karnataka,385801,India,Home
12513,9241,"75/19, Loyal",Gurgaon,Punjab,092854,India,Office
12514,9242,"58/886
Krishnan Ganj",Udaipur,West Bengal,581409,India,Home
12515,9243,"H.No. 751, Sahni Path",Imphal,Assam,311555,India,Office
12516,9243,"11/49, Dhillon Path",Suryapet,West Bengal,449357,India,Home
12517,9244,"582
Datta Circle",Rampur,Punjab,105180,India,Office
12518,9245,"61/32
Badal Road",Phagwara,Rajasthan,647353,India,Home
12519,9246,"95/545, Prabhakar Path",Parbhani,Uttar Pradesh,351100,India,Home
12520,9247,"57, Dube Street",Gwalior,Nagaland,832467,India,Home
12521,9248,"H.No. 76
Chawla Ganj",Burhanpur,Sikkim,597755,India,Home
12522,9249,"66/920
Mody Nagar",Bulandshahr,Himachal Pradesh,425222,India,Home
12523,9250,"738, Kohli Nagar",Suryapet,Arunachal Pradesh,488872,India,Home
12524,9250,"H.No. 451, Bhatt Nagar",Ballia,Haryana,344317,India,Home
12525,9251,"43/047, Tiwari Road",Mira-Bhayandar,Bihar,725278,India,Home
12526,9252,"H.No. 74
Lad Ganj",Parbhani,Jharkhand,889692,India,Home
12527,9252,"66
Ramaswamy",Bidhannagar,Manipur,281296,India,Home
12528,9252,"70/600
Batta Street",Satna,Jharkhand,788023,India,Home
12529,9253,"27/39
Karpe",Durgapur,Maharashtra,275134,India,Home
12530,9254,"H.No. 988, Majumdar Zila",Panvel,Jharkhand,744645,India,Home
12531,9255,"32/488, Bhalla Path",Kamarhati,Tamil Nadu,130279,India,Office
12532,9255,"459, Mitter Circle",Bhilai,Uttarakhand,444410,India,Home
12533,9256,"H.No. 43
Wason Road",Thoothukudi,Sikkim,071420,India,Home
12534,9257,"19/06, Ratta Road",Uluberia,Haryana,956039,India,Home
12535,9258,"33/53
Ranganathan Ganj",Bhopal,Jharkhand,372500,India,Home
12536,9259,"747, Dyal Street",Bettiah,Manipur,709487,India,Home
12537,9259,"H.No. 973
Kibe",Purnia,Kerala,644636,India,Home
12538,9260,"41/276
Mand Ganj",Vasai-Virar,Bihar,448107,India,Office
12539,9261,"43/25, Barman Road",Malegaon,Jharkhand,464240,India,Office
12540,9262,"52/779, Saxena Circle",Fatehpur,Punjab,747690,India,Home
12541,9263,"H.No. 279
Mistry Nagar",Patna,Odisha,586308,India,Home
12542,9263,"233
Tak Circle",Madhyamgram,Sikkim,893547,India,Home
12543,9264,"57/577
Sinha Path",Nizamabad,Andhra Pradesh,889920,India,Home
12544,9265,"11/12
Mani",Shahjahanpur,Punjab,981498,India,Home
12545,9266,"16/248, Nigam Street",Gulbarga,Karnataka,086775,India,Home
12546,9267,"70
Jain Chowk",Tiruchirappalli,Uttar Pradesh,924193,India,Home
12547,9268,"H.No. 999
Dewan Ganj",Adoni,Kerala,411373,India,Other
12548,9269,"H.No. 39, Jaggi Path",Chinsurah,Jharkhand,725597,India,Home
12549,9270,"153, Basak Ganj",Kanpur,Meghalaya,477073,India,Home
